Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Histórico não pagamentos,Tempo histórico de crédito,Status do empréstimo
26,357000.0,HIPOTECA,10.0,REFORMA,38080.0,13.92,N,4,1
34,357000.0,ALUGUEL,9.0,PAGAMENTO DE DIVIDAS,119000.0,10.38,N,8,0
27,285600.0,HIPOTECA,12.0,MÉDICO,9520.0,15.7,S,6,0
31,345100.0,HIPOTECA,12.0,REFORMA,42245.0,11.99,N,7,1
23,388416.0,HIPOTECA,7.0,INVESTIMENTO,42840.0,7.49,N,3,1
29,856800.0,HIPOTECA,2.0,INVESTIMENTO,95200.0,,N,6,1
23,371280.0,ALUGUEL,0.0,MÉDICO,28560.0,9.99,N,2,1
33,850374.0,HIPOTECA,5.0,REFORMA,95200.0,6.99,N,6,1
26,190400.0,PRÓPRIO,0.0,MÉDICO,20468.0,10.74,N,2,1
36,159369.56,ALUGUEL,9.0,MÉDICO,64141.0,15.68,S,15,0
37,166733.28,ALUGUEL,3.0,MÉDICO,23800.0,13.47,S,17,1
25,357000.0,PRÓPRIO,9.0,EDUCAÇÃO,26656.0,10.62,N,2,1
26,128520.0,HIPOTECA,2.0,PESSOAL,14399.0,15.95,N,2,1
22,364140.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,71400.0,,S,4,1
34,323680.0,ALUGUEL,5.0,PESSOAL,34272.0,,N,9,1
26,328440.0,ALUGUEL,6.0,REFORMA,19992.0,6.62,N,3,1
23,671160.0,HIPOTECA,1.0,INVESTIMENTO,71400.0,,N,3,1
29,128520.0,ALUGUEL,2.0,EDUCAÇÃO,12971.0,9.63,N,6,1
23,514080.0,PRÓPRIO,2.0,INVESTIMENTO,166600.0,8.49,N,4,1
29,228480.0,PRÓPRIO,6.0,REFORMA,38080.0,13.49,S,9,1
43,380800.0,ALUGUEL,5.0,REFORMA,30464.0,11.71,N,11,1
23,157099.05,PRÓPRIO,5.0,EDUCAÇÃO,23800.0,8.59,N,4,1
26,571200.0,ALUGUEL,10.0,PAGAMENTO DE DIVIDAS,28560.0,9.88,N,4,1
24,273700.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,12019.0,,S,4,1
25,1028160.0,HIPOTECA,2.0,EDUCAÇÃO,119000.0,16.07,N,3,1
23,146227.2,ALUGUEL,2.0,PESSOAL,11424.0,13.98,S,4,0
26,261800.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,61880.0,13.98,S,3,1
29,57120.0,ALUGUEL,1.0,EDUCAÇÃO,21420.0,15.05,N,9,0
28,476000.0,HIPOTECA,13.0,PESSOAL,61880.0,8.59,N,9,1
31,238000.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,28560.0,13.49,S,9,1
24,142800.0,ALUGUEL,0.0,MÉDICO,21896.0,,S,2,1
27,356048.0,HIPOTECA,1.0,MÉDICO,99960.0,10.59,N,7,1
27,428400.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,95200.0,6.54,N,9,1
33,245140.0,ALUGUEL,2.0,MÉDICO,71400.0,14.42,N,10,0
30,761600.0,HIPOTECA,4.0,EDUCAÇÃO,33320.0,13.98,N,5,1
35,190400.0,ALUGUEL,3.0,INVESTIMENTO,33320.0,16.07,S,8,1
27,142800.0,ALUGUEL,1.0,MÉDICO,76160.0,10.0,N,5,0
23,357000.0,HIPOTECA,4.0,EDUCAÇÃO,38080.0,8.59,N,2,1
24,285600.0,ALUGUEL,0.0,PESSOAL,119000.0,10.99,N,3,0
34,295120.0,ALUGUEL,2.0,PESSOAL,43316.0,13.48,N,7,1
24,380800.0,HIPOTECA,8.0,REFORMA,26418.0,8.49,N,2,1
37,411740.0,HIPOTECA,13.0,EDUCAÇÃO,30940.0,7.14,N,13,1
34,342720.0,ALUGUEL,17.0,MÉDICO,11424.0,13.16,N,8,1
24,266560.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,14.26,S,2,1
22,342720.0,ALUGUEL,1.0,MÉDICO,23800.0,11.49,N,3,1
28,178500.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,57120.0,,N,9,0
24,190400.0,ALUGUEL,1.0,PESSOAL,35700.0,5.79,N,4,1
23,415072.0,HIPOTECA,0.0,INVESTIMENTO,47600.0,6.92,N,3,1
26,356995.25,ALUGUEL,4.0,REFORMA,76160.0,17.27,S,4,1
30,833000.0,HIPOTECA,15.0,INVESTIMENTO,119000.0,,S,10,1
27,323680.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,30940.0,7.51,N,7,1
39,1547000.0,HIPOTECA,14.0,PESSOAL,85680.0,14.96,S,14,1
31,323680.0,PRÓPRIO,1.0,INVESTIMENTO,38080.0,7.9,N,5,1
22,209440.0,ALUGUEL,0.0,MÉDICO,58310.0,15.99,S,2,0
37,761600.0,HIPOTECA,3.0,PESSOAL,114240.0,6.54,N,15,1
27,571200.0,HIPOTECA,4.0,INVESTIMENTO,39984.0,7.14,N,8,1
23,337008.0,HIPOTECA,6.0,EDUCAÇÃO,45696.0,,N,4,1
23,123760.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,37128.0,10.59,N,3,1
22,409360.0,HIPOTECA,6.0,EDUCAÇÃO,47600.0,11.49,N,2,1
34,571200.0,HIPOTECA,0.0,MÉDICO,33796.0,8.9,N,8,1
22,171360.0,PRÓPRIO,,INVESTIMENTO,28560.0,8.9,N,3,1
22,171360.0,ALUGUEL,1.0,PESSOAL,4760.0,7.68,N,4,1
25,357000.0,ALUGUEL,0.0,EDUCAÇÃO,88060.0,7.49,N,3,1
31,380800.0,ALUGUEL,1.0,EDUCAÇÃO,38080.0,12.61,S,7,1
28,399840.0,PRÓPRIO,12.0,INVESTIMENTO,119000.0,15.62,S,5,1
23,238000.0,HIPOTECA,0.0,INVESTIMENTO,29036.0,,N,4,1
32,211344.0,HIPOTECA,5.0,REFORMA,30940.0,14.84,S,7,1
25,390320.0,ALUGUEL,2.0,INVESTIMENTO,19278.0,9.99,N,2,1
38,952000.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,14280.0,7.68,N,12,1
23,285600.0,ALUGUEL,1.0,EDUCAÇÃO,19040.0,11.83,N,3,1
58,95200.0,ALUGUEL,0.0,EDUCAÇÃO,19040.0,9.99,N,30,1
31,309400.0,ALUGUEL,2.0,MÉDICO,38080.0,6.99,N,9,1
23,502656.0,HIPOTECA,2.0,PESSOAL,119000.0,6.99,N,4,1
27,207916.8,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,33320.0,10.65,N,10,1
28,276080.0,ALUGUEL,5.0,REFORMA,90440.0,14.09,N,8,0
24,247520.0,HIPOTECA,7.0,MÉDICO,23800.0,14.22,S,3,1
22,285600.0,HIPOTECA,5.0,EDUCAÇÃO,41888.0,10.37,N,4,1
25,333200.0,PRÓPRIO,9.0,REFORMA,47600.0,,N,2,1
24,71400.0,ALUGUEL,0.0,EDUCAÇÃO,9996.0,13.11,S,4,1
25,119000.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,40460.0,11.26,N,2,0
23,285600.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,33320.0,12.99,N,4,1
25,556986.6,HIPOTECA,5.0,EDUCAÇÃO,39984.0,7.29,N,3,1
23,618800.0,ALUGUEL,4.0,EDUCAÇÃO,119000.0,16.02,S,2,1
33,309400.0,HIPOTECA,1.0,MÉDICO,71400.0,11.99,N,10,1
22,380800.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,47600.0,8.32,N,2,1
38,142800.0,ALUGUEL,6.0,MÉDICO,38080.0,,N,14,1
30,265055.84,HIPOTECA,13.0,EDUCAÇÃO,24752.0,12.69,N,9,1
28,523600.0,HIPOTECA,1.0,MÉDICO,57120.0,8.94,N,7,1
25,328440.0,HIPOTECA,4.0,EDUCAÇÃO,21420.0,14.65,S,2,0
40,114240.0,ALUGUEL,3.0,PESSOAL,12852.0,14.27,S,11,1
22,314160.0,ALUGUEL,2.0,EDUCAÇÃO,11424.0,7.4,N,2,1
26,180880.0,HIPOTECA,1.0,REFORMA,42245.0,7.51,N,2,1
25,180880.0,ALUGUEL,8.0,PESSOAL,28560.0,6.99,N,4,1
27,261780.95,PRÓPRIO,2.0,REFORMA,38080.0,14.11,S,9,1
23,292730.47,HIPOTECA,5.0,PESSOAL,23800.0,11.36,N,2,1
31,131376.0,ALUGUEL,16.0,PAGAMENTO DE DIVIDAS,61880.0,6.54,N,9,0
24,176120.0,ALUGUEL,8.0,MÉDICO,28560.0,6.76,N,4,1
21,274652.0,HIPOTECA,5.0,INVESTIMENTO,64260.0,9.91,N,2,1
24,166600.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,90440.0,11.36,N,2,0
27,1142400.0,HIPOTECA,1.0,EDUCAÇÃO,166600.0,7.9,N,7,1
24,342720.0,ALUGUEL,8.0,EDUCAÇÃO,26180.0,9.91,N,3,1
24,404600.0,HIPOTECA,4.0,EDUCAÇÃO,4760.0,9.99,N,4,1
46,131376.0,ALUGUEL,1.0,MÉDICO,24038.0,,N,11,1
23,399840.0,ALUGUEL,3.0,MÉDICO,75446.0,8.49,N,4,1
22,499800.0,HIPOTECA,2.0,INVESTIMENTO,71400.0,15.95,N,3,1
24,238000.0,ALUGUEL,2.0,INVESTIMENTO,22848.0,13.22,N,4,1
31,285600.0,HIPOTECA,3.0,INVESTIMENTO,17136.0,7.68,N,9,1
22,86632.0,ALUGUEL,4.0,REFORMA,28560.0,7.66,N,3,0
23,542640.0,PRÓPRIO,7.0,INVESTIMENTO,28560.0,8.49,N,4,1
36,376992.0,HIPOTECA,19.0,PESSOAL,47600.0,6.03,N,14,1
24,178500.0,ALUGUEL,0.0,PESSOAL,21420.0,5.42,N,4,1
28,357000.0,ALUGUEL,1.0,REFORMA,57120.0,9.63,N,7,1
34,295120.0,ALUGUEL,5.0,INVESTIMENTO,57120.0,10.99,N,6,1
25,204680.0,ALUGUEL,9.0,MÉDICO,5712.0,8.49,N,2,1
23,190400.0,ALUGUEL,0.0,INVESTIMENTO,47600.0,7.9,N,3,1
29,295139.03,HIPOTECA,0.0,MÉDICO,57120.0,11.11,N,7,1
40,188020.0,PRÓPRIO,0.0,PESSOAL,47600.0,7.29,N,11,1
28,201062.4,PRÓPRIO,2.0,MÉDICO,57120.0,11.86,N,6,1
24,190400.0,HIPOTECA,1.0,MÉDICO,35700.0,12.42,N,4,1
60,418880.0,PRÓPRIO,8.0,PESSOAL,28560.0,,S,18,1
21,185640.0,HIPOTECA,5.0,EDUCAÇÃO,4760.0,7.49,N,3,1
22,91392.0,PRÓPRIO,0.0,INVESTIMENTO,11424.0,10.59,N,3,1
29,159936.0,ALUGUEL,0.0,PESSOAL,45696.0,15.99,S,7,0
23,595000.0,ALUGUEL,7.0,INVESTIMENTO,95200.0,11.11,N,4,1
23,133280.0,HIPOTECA,5.0,EDUCAÇÃO,19040.0,6.92,N,4,1
27,233240.0,HIPOTECA,11.0,MÉDICO,40460.0,10.59,N,6,1
23,257040.0,HIPOTECA,3.0,INVESTIMENTO,47600.0,9.88,N,2,1
32,280840.0,HIPOTECA,0.0,MÉDICO,16660.0,13.72,N,6,0
29,166600.0,PRÓPRIO,,REFORMA,39508.0,7.9,N,7,1
32,119952.0,ALUGUEL,0.0,PESSOAL,23800.0,7.91,N,5,1
38,161840.0,ALUGUEL,4.0,MÉDICO,27370.0,,N,16,1
25,326060.0,ALUGUEL,4.0,EDUCAÇÃO,57120.0,13.16,S,2,0
26,321300.0,ALUGUEL,1.0,REFORMA,14280.0,9.32,N,4,1
27,152320.0,HIPOTECA,3.0,REFORMA,21420.0,9.99,N,8,0
28,109480.0,ALUGUEL,,MÉDICO,28560.0,8.88,N,5,1
29,238000.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,24038.0,12.73,N,5,1
45,547400.0,HIPOTECA,8.0,INVESTIMENTO,38080.0,8.94,N,11,1
24,194208.0,ALUGUEL,5.0,MÉDICO,22848.0,13.85,S,3,1
24,194208.0,HIPOTECA,8.0,EDUCAÇÃO,5712.0,,N,3,1
21,247520.0,ALUGUEL,5.0,PESSOAL,7140.0,11.99,N,2,1
24,333200.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,52360.0,,N,3,1
26,252299.05,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,23800.0,10.0,N,4,1
25,761600.0,HIPOTECA,1.0,PESSOAL,57120.0,9.63,N,4,1
23,108528.0,HIPOTECA,2.0,PESSOAL,14280.0,8.9,N,2,0
23,257040.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,6664.0,5.42,N,4,1
22,133280.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,32844.0,9.99,N,3,1
32,452200.0,HIPOTECA,13.0,REFORMA,38080.0,14.84,N,9,1
29,656880.0,HIPOTECA,3.0,REFORMA,35700.0,13.24,S,8,1
28,357000.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,39984.0,11.14,N,5,0
25,194208.0,HIPOTECA,9.0,MÉDICO,46172.0,9.63,N,4,1
22,129752.84,ALUGUEL,1.0,EDUCAÇÃO,11424.0,10.59,N,2,1
37,376040.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,28560.0,10.0,N,16,1
27,199920.0,HIPOTECA,0.0,MÉDICO,19992.0,6.76,N,9,1
25,218940.95,PRÓPRIO,0.0,REFORMA,18326.0,,N,2,1
22,190400.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,19040.0,,N,3,1
29,142800.0,HIPOTECA,3.0,INVESTIMENTO,28560.0,5.79,N,8,1
38,142800.0,ALUGUEL,8.0,EDUCAÇÃO,47600.0,7.51,N,14,0
26,238000.0,ALUGUEL,10.0,PESSOAL,90202.0,,N,3,0
27,209440.0,ALUGUEL,5.0,REFORMA,23800.0,16.35,S,6,0
26,252280.0,HIPOTECA,3.0,REFORMA,13328.0,6.03,N,4,1
34,436968.0,HIPOTECA,0.0,MÉDICO,119000.0,15.83,S,9,0
24,185640.0,HIPOTECA,3.0,REFORMA,26656.0,5.42,N,4,1
38,142800.0,HIPOTECA,8.0,PESSOAL,47600.0,11.22,S,17,1
22,194208.0,ALUGUEL,5.0,EDUCAÇÃO,9520.0,6.62,N,3,1
28,371280.0,ALUGUEL,5.0,PESSOAL,57120.0,10.62,N,6,1
25,166600.0,HIPOTECA,6.0,PESSOAL,23800.0,5.99,N,4,1
26,121380.0,HIPOTECA,8.0,REFORMA,26656.0,11.91,N,4,1
34,152320.0,HIPOTECA,12.0,REFORMA,10829.0,6.17,N,10,1
33,273700.0,HIPOTECA,0.0,MÉDICO,71400.0,6.03,N,7,1
23,137088.0,ALUGUEL,4.0,MÉDICO,28560.0,,N,3,1
22,285600.0,HIPOTECA,4.0,EDUCAÇÃO,79730.0,12.53,N,2,1
25,652120.0,ALUGUEL,9.0,PESSOAL,165648.0,16.77,S,2,1
35,633080.0,HIPOTECA,3.0,REFORMA,71400.0,16.77,N,7,1
28,142800.0,ALUGUEL,12.0,EDUCAÇÃO,9520.0,5.42,N,5,1
26,499800.0,HIPOTECA,9.0,INVESTIMENTO,57120.0,10.99,N,2,1
23,176120.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,30464.0,,N,4,1
25,149544.92,HIPOTECA,4.0,EDUCAÇÃO,33320.0,10.36,N,3,0
26,45696.0,ALUGUEL,4.0,INVESTIMENTO,14042.0,17.49,S,2,0
37,333180.97,HIPOTECA,10.0,PESSOAL,23800.0,,N,16,1
26,714000.0,PRÓPRIO,10.0,INVESTIMENTO,99960.0,,N,4,1
27,339635.53,HIPOTECA,3.0,INVESTIMENTO,42840.0,6.54,N,6,1
32,353886.97,HIPOTECA,16.0,MÉDICO,33320.0,7.9,N,9,1
36,467622.4,HIPOTECA,4.0,INVESTIMENTO,95200.0,16.35,S,12,1
24,357000.0,HIPOTECA,8.0,PESSOAL,5712.0,11.49,N,2,1
26,556920.0,HIPOTECA,4.0,INVESTIMENTO,68544.0,,N,4,1
29,333200.0,ALUGUEL,0.0,PESSOAL,19040.0,10.99,N,5,1
33,714000.0,PRÓPRIO,17.0,PESSOAL,95200.0,11.48,N,7,1
25,271320.0,HIPOTECA,5.0,INVESTIMENTO,34510.0,10.59,N,4,1
32,119000.0,ALUGUEL,9.0,PAGAMENTO DE DIVIDAS,17612.0,9.91,N,6,1
42,142800.0,ALUGUEL,5.0,INVESTIMENTO,38080.0,14.96,N,15,1
24,371280.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,17136.0,5.42,N,4,1
30,327502.28,ALUGUEL,3.0,MÉDICO,9520.0,6.17,N,10,1
22,357000.0,HIPOTECA,0.0,PESSOAL,94248.0,15.57,S,2,1
26,409360.0,HIPOTECA,4.0,INVESTIMENTO,76160.0,14.26,N,4,1
22,166600.0,ALUGUEL,2.0,INVESTIMENTO,21420.0,14.27,S,2,1
34,404600.0,HIPOTECA,2.0,REFORMA,71400.0,15.99,S,9,1
27,145408.48,ALUGUEL,0.0,PESSOAL,66640.0,7.88,N,5,0
30,523600.0,HIPOTECA,8.0,MÉDICO,22848.0,5.99,N,5,1
26,252280.0,ALUGUEL,7.0,INVESTIMENTO,45696.0,11.71,N,2,1
26,244664.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,42840.0,13.61,N,2,1
38,309400.0,HIPOTECA,6.0,MÉDICO,54740.0,13.92,N,16,1
35,254660.0,HIPOTECA,3.0,REFORMA,47600.0,9.91,N,9,1
24,104720.0,ALUGUEL,3.0,PESSOAL,14280.0,10.33,N,2,1
39,142295.44,PRÓPRIO,23.0,REFORMA,38080.0,9.63,N,17,1
29,415091.03,HIPOTECA,7.0,MÉDICO,47600.0,9.32,N,8,1
30,190380.95,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,19040.0,12.99,S,9,1
29,159936.0,ALUGUEL,2.0,INVESTIMENTO,14280.0,15.99,N,8,0
25,257040.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,90440.0,,S,4,0
23,357000.0,ALUGUEL,5.0,PESSOAL,38080.0,13.79,N,3,1
28,666400.0,HIPOTECA,12.0,INVESTIMENTO,42840.0,5.99,N,9,1
27,428400.0,ALUGUEL,11.0,REFORMA,76160.0,8.88,N,9,1
27,247520.0,HIPOTECA,8.0,INVESTIMENTO,8568.0,12.98,N,8,1
32,257040.0,HIPOTECA,4.0,MÉDICO,57120.0,15.27,N,6,1
22,399840.0,HIPOTECA,3.0,EDUCAÇÃO,47600.0,10.38,N,3,1
24,428400.0,ALUGUEL,8.0,REFORMA,47600.0,11.89,N,4,1
22,166600.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,23800.0,7.88,N,3,1
22,242760.0,ALUGUEL,6.0,EDUCAÇÃO,47600.0,5.42,N,4,0
32,247520.0,ALUGUEL,3.0,EDUCAÇÃO,57120.0,7.29,N,6,1
22,130309.76,ALUGUEL,0.0,EDUCAÇÃO,47600.0,10.28,N,3,0
31,195160.0,ALUGUEL,1.0,EDUCAÇÃO,23800.0,16.07,N,9,0
25,952000.0,HIPOTECA,2.0,INVESTIMENTO,57120.0,10.38,N,2,1
25,255136.0,ALUGUEL,1.0,EDUCAÇÃO,34748.0,8.0,N,4,1
25,456960.0,PRÓPRIO,0.0,EDUCAÇÃO,19040.0,9.88,N,3,1
33,285600.0,ALUGUEL,0.0,PESSOAL,71400.0,13.79,S,7,1
65,218960.0,ALUGUEL,5.0,INVESTIMENTO,49980.0,16.32,S,24,1
33,217056.0,HIPOTECA,1.0,EDUCAÇÃO,19040.0,5.99,N,10,1
24,257040.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,7140.0,5.42,N,3,0
49,352240.0,HIPOTECA,20.0,PAGAMENTO DE DIVIDAS,57120.0,17.99,N,15,0
30,456960.0,HIPOTECA,8.0,EDUCAÇÃO,80920.0,10.62,N,10,1
23,180880.0,ALUGUEL,5.0,INVESTIMENTO,20944.0,11.71,N,2,1
26,452200.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,8.49,N,4,1
26,276080.0,ALUGUEL,9.0,PESSOAL,49980.0,11.48,N,2,1
29,423640.0,ALUGUEL,3.0,PESSOAL,57120.0,7.29,N,5,1
24,190400.0,ALUGUEL,1.0,MÉDICO,17136.0,13.49,N,3,1
26,161840.0,ALUGUEL,0.0,INVESTIMENTO,5712.0,9.91,N,3,1
23,164505.6,HIPOTECA,1.0,MÉDICO,47600.0,10.59,N,2,1
32,476000.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,47600.0,9.99,N,8,1
23,154224.0,ALUGUEL,4.0,MÉDICO,21420.0,7.49,N,3,1
23,290360.0,ALUGUEL,3.0,PESSOAL,19992.0,6.03,N,4,1
25,257040.0,ALUGUEL,7.0,REFORMA,50932.0,,S,2,0
23,464495.1,HIPOTECA,7.0,MÉDICO,33082.0,13.67,N,2,0
24,476000.0,HIPOTECA,8.0,INVESTIMENTO,142800.0,18.62,S,2,1
25,476000.0,PRÓPRIO,2.0,REFORMA,71400.0,6.17,N,4,1
22,148512.0,ALUGUEL,3.0,INVESTIMENTO,19992.0,13.57,S,2,1
32,404600.0,ALUGUEL,5.0,MÉDICO,60928.0,10.75,N,7,1
25,295120.0,HIPOTECA,9.0,EDUCAÇÃO,9996.0,11.86,N,2,1
27,357000.0,HIPOTECA,4.0,PESSOAL,95914.0,11.36,N,6,1
37,257040.0,ALUGUEL,15.0,MÉDICO,25704.0,13.99,S,17,0
24,718760.0,HIPOTECA,8.0,REFORMA,166600.0,14.27,S,2,1
27,276080.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,28084.0,9.32,N,7,1
23,158051.05,ALUGUEL,7.0,MÉDICO,9520.0,14.72,S,3,1
26,114240.0,ALUGUEL,5.0,MÉDICO,28560.0,6.62,N,2,1
29,147521.92,HIPOTECA,3.0,EDUCAÇÃO,38080.0,11.58,N,9,0
25,89678.4,HIPOTECA,5.0,EDUCAÇÃO,14280.0,9.91,N,2,0
40,152320.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,38080.0,14.96,S,17,0
28,437920.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,71400.0,7.9,N,9,1
29,157080.0,HIPOTECA,5.0,INVESTIMENTO,19992.0,11.36,N,6,1
22,318900.97,HIPOTECA,6.0,EDUCAÇÃO,28560.0,10.37,N,3,1
32,295120.0,HIPOTECA,3.0,EDUCAÇÃO,95200.0,11.36,N,9,1
25,228480.0,HIPOTECA,6.0,INVESTIMENTO,15232.0,6.99,N,2,1
23,309400.0,ALUGUEL,8.0,PESSOAL,29512.0,,N,2,1
21,238000.0,ALUGUEL,0.0,PESSOAL,57120.0,11.71,N,3,1
22,218955.23,ALUGUEL,1.0,INVESTIMENTO,34748.0,7.88,N,2,1
28,252280.0,HIPOTECA,12.0,REFORMA,81158.0,12.42,N,7,1
41,217056.0,ALUGUEL,18.0,MÉDICO,23800.0,6.17,N,14,1
21,128634.24,ALUGUEL,4.0,EDUCAÇÃO,38080.0,8.49,N,3,1
29,476000.0,ALUGUEL,1.0,MÉDICO,71400.0,9.88,N,9,1
37,209440.0,HIPOTECA,14.0,PESSOAL,23800.0,7.49,N,13,1
31,347480.0,ALUGUEL,15.0,REFORMA,141372.0,11.11,N,7,0
26,228480.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,30464.0,13.47,S,3,1
29,176596.0,HIPOTECA,9.0,PESSOAL,14280.0,16.82,N,7,1
26,114240.0,ALUGUEL,5.0,MÉDICO,28560.0,8.9,N,3,1
36,152339.05,ALUGUEL,3.0,MÉDICO,23800.0,10.62,N,13,1
23,395080.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,7.51,N,3,1
29,595000.0,HIPOTECA,4.0,MÉDICO,114240.0,13.49,N,7,1
22,399840.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,13447.0,5.99,N,4,1
24,158936.4,HIPOTECA,4.0,REFORMA,47600.0,,N,4,1
21,357000.0,HIPOTECA,5.0,PESSOAL,42840.0,5.99,N,4,1
28,314160.0,ALUGUEL,12.0,PESSOAL,11781.0,15.05,S,8,0
37,125664.0,ALUGUEL,0.0,MÉDICO,47600.0,19.03,S,12,0
34,142800.0,ALUGUEL,4.0,INVESTIMENTO,15946.0,10.99,N,10,1
28,297480.97,ALUGUEL,4.0,EDUCAÇÃO,57120.0,6.91,N,5,1
37,490280.0,ALUGUEL,1.0,EDUCAÇÃO,47600.0,15.62,S,12,0
29,180899.05,ALUGUEL,2.0,EDUCAÇÃO,7140.0,12.53,N,8,0
60,466480.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,71400.0,16.29,S,25,0
36,357000.0,HIPOTECA,9.0,PESSOAL,114240.0,7.51,N,13,1
23,279174.0,HIPOTECA,7.0,MÉDICO,23800.0,8.59,N,4,0
23,352240.0,ALUGUEL,1.0,EDUCAÇÃO,16660.0,12.87,S,3,1
26,299880.0,ALUGUEL,1.0,INVESTIMENTO,47600.0,16.4,S,2,0
39,185640.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,7140.0,10.36,N,16,0
26,252280.0,PRÓPRIO,3.0,INVESTIMENTO,28560.0,9.99,N,2,1
26,399840.0,HIPOTECA,10.0,PESSOAL,35700.0,12.69,N,3,1
36,473620.0,PRÓPRIO,5.0,INVESTIMENTO,19040.0,7.74,N,16,1
31,809200.0,HIPOTECA,15.0,PESSOAL,47600.0,13.49,S,8,1
32,181356.0,HIPOTECA,0.0,EDUCAÇÃO,39984.0,8.38,N,9,1
24,418880.0,HIPOTECA,8.0,REFORMA,119000.0,14.54,N,2,1
22,328440.0,HIPOTECA,4.0,EDUCAÇÃO,4760.0,7.4,N,2,1
25,194208.0,HIPOTECA,,REFORMA,38080.0,5.79,N,2,1
23,266560.0,ALUGUEL,3.0,EDUCAÇÃO,27965.0,14.54,N,2,1
26,456960.0,HIPOTECA,0.0,REFORMA,76160.0,5.79,N,2,1
35,142800.0,ALUGUEL,4.0,MÉDICO,67235.0,12.99,S,10,0
31,161840.0,HIPOTECA,15.0,PESSOAL,61880.0,10.99,N,8,1
26,380800.0,HIPOTECA,5.0,MÉDICO,23800.0,,N,3,1
51,177072.0,ALUGUEL,4.0,MÉDICO,14280.0,10.62,N,30,0
24,333180.97,HIPOTECA,6.0,REFORMA,23800.0,10.2,N,2,1
28,190400.0,ALUGUEL,2.0,MÉDICO,42840.0,12.53,N,5,1
31,380800.0,ALUGUEL,3.0,INVESTIMENTO,47600.0,7.66,N,7,1
26,404600.0,HIPOTECA,1.0,REFORMA,71400.0,12.73,S,4,1
24,394128.0,HIPOTECA,0.0,INVESTIMENTO,59500.0,,N,3,1
35,471240.0,HIPOTECA,12.0,MÉDICO,14280.0,10.99,N,9,1
27,116620.0,ALUGUEL,3.0,MÉDICO,47600.0,10.25,N,7,0
23,190400.0,HIPOTECA,7.0,INVESTIMENTO,23800.0,6.62,N,4,1
24,111860.0,HIPOTECA,2.0,REFORMA,33320.0,10.38,N,4,1
22,238000.0,ALUGUEL,6.0,PESSOAL,14280.0,10.99,N,3,1
22,99960.0,ALUGUEL,4.0,EDUCAÇÃO,47600.0,13.72,S,2,0
26,247520.0,ALUGUEL,6.0,PAGAMENTO DE DIVIDAS,11900.0,14.82,S,2,1
31,142800.0,PRÓPRIO,0.0,REFORMA,23800.0,12.53,S,6,1
25,183240.95,HIPOTECA,7.0,REFORMA,38080.0,6.03,N,3,1
24,595000.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,14280.0,14.72,S,3,1
27,809200.0,ALUGUEL,3.0,REFORMA,57477.0,12.42,N,10,1
